dataset,doc_id,sent_idx,sentence,sentence_id,first_seen_version
AnnoCTR,bosch_4,2,### Introduction For many years the world of Ransomware-as-a-Service (RaaS) was perceived as a somewhat hierarchical and structured organization,bosch_4__s2,v1.0
AnnoCTR,bosch_4,3,Ransomware developers would advertise their RaaS program on forums and gracefully open up slots for affiliates to join their team to commit crime,bosch_4__s3,v1.0
AnnoCTR,bosch_4,4,The RaaS admins would conduct interviews with potential affiliates to make sure they were skilled enough to participate,bosch_4__s4,v1.0
AnnoCTR,bosch_4,5,"Historically, i.e., with [CTB locker](https://www.mcafee.com/blogs/other-blogs/mcafee-labs/advanced-threat-research/), the emphasis was on affiliates generating enough installs via a botnet, exploit kits or stolen credentials, but it has shifted in recent years to being able to penetrate and compromise a complete network using a variety of malicious and non-malicious tools",bosch_4__s5,v1.0
AnnoCTR,bosch_4,6,This essentially changed the typical affiliate profile towards a highly-skilled pen-tester/sysadmin,bosch_4__s6,v1.0
AnnoCTR,bosch_4,7,![](https://d39ec1uo9ktrut.cloudfront.net/Figure-1.png) Recruitment posting for CTB locker from 2014 ![](https://d39ec1uo9ktrut.cloudfront.net/Figure-2.png) Recruitment posting for REvil from 2020 [Experts often describe](https://www.unodc.org/e4j/en/organized-crime/module-7/key-issues/hierarchical-model.html) the hierarchy of a conventional organized crime group as a pyramid structure,bosch_4__s7,v1.0
AnnoCTR,bosch_4,8,"Historically, La Cosa Nostra, drug cartels and outlaw motor gangs were organized in such a fashion",bosch_4__s8,v1.0
AnnoCTR,bosch_4,9,"However, due to further professionalization and specialization of the logistics involved with committing crime, groups have evolved into more opportunistic network-based groups that will work together more fluidly, according to their current needs",bosch_4__s9,v1.0
AnnoCTR,bosch_4,10,"While criminals collaborating in the world of cybercrime [isn’t a new concept](https://research-information.bris.ac.uk/ws/portalfiles/portal/194364696/DEVIANT\_SECURITY\_EHAVANDESANDT.pdf), a RaaS group’s hierarchy is more rigid compared to other forms of cybercrime, due to the power imbalance between the group’s developers/admins and affiliates",bosch_4__s10,v1.0
AnnoCTR,bosch_4,11,"For a long time, RaaS admins and developers were prioritized as the top targets, often neglecting the affiliates since they were perceived as less-skilled",bosch_4__s11,v1.0
AnnoCTR,bosch_4,12,"This, combined with the lack of disruptions in the RaaS ecosystem, created an atmosphere where those lesser-skilled affiliates could thrive and grow into very competent cybercriminals",bosch_4__s12,v1.0
AnnoCTR,bosch_4,13,"However, this growth isn’t without consequences",bosch_4__s13,v1.0
AnnoCTR,bosch_4,14,Recently we have observed certain events that might be the beginning of a new chapter in the RaaS ecosystem,bosch_4__s14,v1.0
AnnoCTR,bosch_4,15,"### Cracks in the RaaS model Trust in the cybercriminal underground is based on a few things, such as keeping your word and paying people what they deserve",bosch_4__s15,v1.0
AnnoCTR,bosch_4,16,"Just like with legitimate jobs, when employees feel their contributions aren't adequately rewarded, those people start causing friction within the organization",bosch_4__s16,v1.0
AnnoCTR,bosch_4,17,"Ransomware has been generating billions of dollars in recent years and with revenue like that, it’s only a matter of time before some individuals who believe they aren’t getting their fair share become unhappy",bosch_4__s17,v1.0
AnnoCTR,bosch_4,18,"Recently, a former Conti affiliate was unhappy with their financial portion and decided to disclose the complete Conti attack playbook and their Cobalt Strike infrastructure online, as shown in the screenshot below",bosch_4__s18,v1.0
AnnoCTR,bosch_4,19,"![](https://d39ec1uo9ktrut.cloudfront.net/Figure-3.png) Disgruntled Conti affiliate In the past, ATR has been approached by individuals affiliated with certain RaaS groups expressing grudges with other RaaS members and admins, claiming they haven't been paid in time or that their share wasn't proportionate to the amount of work they put in",bosch_4__s19,v1.0
AnnoCTR,bosch_4,20,"Recently, security researcher [Fabian Wosar](https://twitter.com/fwosar/status/1433050105872109576) opened a dedicated Jabber account for disgruntled cybercriminals to reach out anonymously and he stated that there was a high level of response",bosch_4__s20,v1.0
AnnoCTR,bosch_4,21,"![](https://d39ec1uo9ktrut.cloudfront.net/Figure-4.png) Jabber group for unhappy threat actors Moreover, the popular cybercrime forums have banned ransomware actors from advertising since the Colonial Pipeline attack",bosch_4__s21,v1.0
AnnoCTR,bosch_4,22,"Now, the groups no longer have a platform on which to actively recruit, show their seniority, offer escrow, have their binaries tested by moderators, or settle disputes",bosch_4__s22,v1.0
AnnoCTR,bosch_4,23,The lack of visibility has made it harder for RaaS groups to establish or maintain credibility and will make it harder for RaaS developers to maintain their current top tier position in the underground,bosch_4__s23,v1.0
AnnoCTR,bosch_4,24,**Paying respects…,bosch_4__s24,v1.0
AnnoCTR,bosch_4,25,"RAMP Forum and Orange** After a turbulent shutdown of Babuk and the fallout from the Colonial Pipeline and Kaseya attacks, it seems that some of the ransomware-affiliated cybercriminals have found a home in a forum known as RAMP",bosch_4__s25,v1.0
AnnoCTR,bosch_4,26,"![](https://d39ec1uo9ktrut.cloudfront.net/Figure-5.png) A RAMP post authored by Orange, introducing Groove and explaining relationships The above posting reads in full: > Orange > Hello, friends",bosch_4__s26,v1.0
AnnoCTR,bosch_4,27,I am happy to announce the first contest on Ramp,bosch_4__s27,v1.0
AnnoCTR,bosch_4,28,"> Let’s make it clear that we don’t do anything without a reason, so at the end of the day, it’s us who will benefit most from this contest :) > Here’s the thing: besides my new projects and old, I have always had this unit called > GROOVE — I’ve never revealed its name before and it’s never been mentioned directly in the media, but it does exist — we’re like Mossad (we are few and aren’t hiring)",bosch_4__s28,v1.0
AnnoCTR,bosch_4,29,It’s Groove whom the babuk ransomware needs to thank for its fame,bosch_4__s29,v1.0
AnnoCTR,bosch_4,30,"> Groove rocks, and babuk stinks :) > Challenge: Using a PHP stack+MYSQL+Bootstrap, code a standard ransomware operators’ blog in THE RUSSIAN LANGUAGE with the following pages: > 1) About us > The description of a group, which must be editable from the admin panel and use the same visual editor as our forum",bosch_4__s30,v1.0
AnnoCTR,bosch_4,31,> 2) Leaks,bosch_4__s31,v1.0
AnnoCTR,bosch_4,32,"> No hidden blogs, just leaks",bosch_4__s32,v1.0
AnnoCTR,bosch_4,33,"> Use standard display, just like other ransomware operators’ blogs do",bosch_4__s33,v1.0
AnnoCTR,bosch_4,34,> 3) News > A news page; it must be possible to add and edit news via the admin panel,bosch_4__s34,v1.0
AnnoCTR,bosch_4,35,> We’ll be accepting your submissions up to and including August 30,bosch_4__s35,v1.0
AnnoCTR,bosch_4,36,> Who will rate the entries and how,bosch_4__s36,v1.0
AnnoCTR,bosch_4,37,> There will be only one winner,bosch_4__s37,v1.0
AnnoCTR,bosch_4,38,"I, Orange, will rate the usability and design of blogs",bosch_4__s38,v1.0
AnnoCTR,bosch_4,39,MRT will rate each entry’s source code and its security,bosch_4__s39,v1.0
AnnoCTR,bosch_4,40,"In addition to USD 1k, the winner will most likely get a job in the RAMP team",bosch_4__s40,v1.0
AnnoCTR,bosch_4,41,"> Now, for those of you who are interested in entirely different things: > 1) No, we are not with the Kazakh intelligence agency",bosch_4__s41,v1.0
AnnoCTR,bosch_4,42,"> 2) Groove has never had a ransomware product, nor will that ever change",bosch_4__s42,v1.0
AnnoCTR,bosch_4,43,> 3) The babuk team doesn’t exist,bosch_4__s43,v1.0
AnnoCTR,bosch_4,44,"We rented the ransomware from a coder who could not shoulder the responsibility, got too scared and decided to leave an error in the ESX builder — naturally, to give us a reason to chuck him out (his motives.Fxxx if I know) > babuk 2.0, which hit the headlines, is not to be taken seriously and must be regarded as nothing but a very stupid joke > 4) GROOVE is first and foremost an aggressive financially motivated criminal organization dealing in industrial espionage for about two years",bosch_4__s44,v1.0
AnnoCTR,bosch_4,45,RANSOMWARE is no more than an additional source of income,bosch_4__s45,v1.0
AnnoCTR,bosch_4,46,We don’t care who we work with and how,bosch_4__s46,v1.0
AnnoCTR,bosch_4,47,You’ve got money,bosch_4__s47,v1.0
AnnoCTR,bosch_4,48,"We’re in > When analyzing RAMP and looking at the posting above from the main admin Orange, it’s hard to ignore numerous references that are made: From the names chosen, to the avatar of Orange’s profile, which happens to be a picture of a legitimate [cyber threat intelligence professional](https://www.linkedin.com/pulse/am-i-new-admin-cybercrime-forum-ramp-ayesha-prakash/?trackingId=JfErghio7yqQAJchZvNIiA==)",bosch_4__s48,v1.0
AnnoCTR,bosch_4,49,"### RAMP Ransom Anon Mark[et] Place RAMP was created in July 2021 by a threat actor TetyaSluha, who later changed their moniker to ‘Orange",bosch_4__s49,v1.0
AnnoCTR,bosch_4,50,"This actor claimed the forum would specifically cater to other ransomware-related threat actors after they were ousted from major cybercrime forums for being too toxic, following the high-profile ransomware attacks against the Colonial Pipeline and Washington D.C.’s Metropolitan Police Department in the spring of 2021",bosch_4__s50,v1.0
AnnoCTR,bosch_4,51,"At the time of the initial launch, Orange claimed the forum's name was a tribute to a now-defunct Russian-language underground drug marketplace, “Russian Anonymous Marketplace,” which was taken down by Russian law enforcement agencies in 2017",bosch_4__s51,v1.0
AnnoCTR,bosch_4,52,"The re-launched cybercrime forum's name now supposedly stands for ""Ransom Anon Mark[et] Place",bosch_4__s52,v1.0
AnnoCTR,bosch_4,53,The forum was initially launched on the same TOR-based resource that previously hosted a name-and-shame blog operated by the Babuk ransomware gang and the Payload.bin marketplace of leaked corporate data,bosch_4__s53,v1.0
AnnoCTR,bosch_4,54,"The forum was later moved to a dedicated TOR-based resource and relaunched with a new layout and a revamped administrative team, where Orange acted as the admin, with other known actors MRT, 999 and KAJIT serving as moderators",bosch_4__s54,v1.0
AnnoCTR,bosch_4,55,### Why the name Orange,bosch_4__s55,v1.0
AnnoCTR,bosch_4,56,Why the admin changed handles from TetyaSluha to Orange isn’t 100 percent clear,bosch_4__s56,v1.0
AnnoCTR,bosch_4,57,"However, looking back, the early days of RAMP provides us some evidence on who this person has been affiliated with",bosch_4__s57,v1.0
AnnoCTR,bosch_4,58,We found a posting from where the names Orange and Darkside are mentioned as potential monikers,bosch_4__s58,v1.0
