"assertion_id","report_id","sentence_id","evidence_id","prediction_id","attack_id","validation_status","validation_basis","review_required","checked_for_kg","kg_stage","graph_version","is_benchmark_data"
"gold::TRAM2::tram2_19::T1055","report::TRAM2::tram2_19","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1056.001","report::TRAM2::tram2_19","","","","T1056.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1057","report::TRAM2::tram2_19","","","","T1057","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1059.003","report::TRAM2::tram2_19","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1070.004","report::TRAM2::tram2_19","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1082","report::TRAM2::tram2_19","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1083","report::TRAM2::tram2_19","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1090","report::TRAM2::tram2_19","","","","T1090","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1095","report::TRAM2::tram2_19","","","","T1095","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1105","report::TRAM2::tram2_19","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1106","report::TRAM2::tram2_19","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1112","report::TRAM2::tram2_19","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1113","report::TRAM2::tram2_19","","","","T1113","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1140","report::TRAM2::tram2_19","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1204.002","report::TRAM2::tram2_19","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1218.011","report::TRAM2::tram2_19","","","","T1218.011","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1518.001","report::TRAM2::tram2_19","","","","T1518.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1547.001","report::TRAM2::tram2_19","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1548.002","report::TRAM2::tram2_19","","","","T1548.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1562.001","report::TRAM2::tram2_19","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1566.001","report::TRAM2::tram2_19","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_19::T1573.001","report::TRAM2::tram2_19","","","","T1573.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1005","report::TRAM2::tram2_20","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1021.001","report::TRAM2::tram2_20","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1070.004","report::TRAM2::tram2_20","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1078","report::TRAM2::tram2_20","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1082","report::TRAM2::tram2_20","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_20::T1552.001","report::TRAM2::tram2_20","","","","T1552.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1003.001","report::TRAM2::tram2_21","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1053.005","report::TRAM2::tram2_21","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1055","report::TRAM2::tram2_21","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1078","report::TRAM2::tram2_21","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1082","report::TRAM2::tram2_21","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1106","report::TRAM2::tram2_21","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1140","report::TRAM2::tram2_21","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_21::T1190","report::TRAM2::tram2_21","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_22::T1041","report::TRAM2::tram2_22","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_22::T1056.001","report::TRAM2::tram2_22","","","","T1056.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_22::T1071.001","report::TRAM2::tram2_22","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_22::T1078","report::TRAM2::tram2_22","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_22::T1105","report::TRAM2::tram2_22","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1005","report::TRAM2::tram2_23","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1027","report::TRAM2::tram2_23","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1036.005","report::TRAM2::tram2_23","","","","T1036.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1055","report::TRAM2::tram2_23","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1056.001","report::TRAM2::tram2_23","","","","T1056.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1070.004","report::TRAM2::tram2_23","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1082","report::TRAM2::tram2_23","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1105","report::TRAM2::tram2_23","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1113","report::TRAM2::tram2_23","","","","T1113","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1140","report::TRAM2::tram2_23","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1552.001","report::TRAM2::tram2_23","","","","T1552.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_23::T1566.001","report::TRAM2::tram2_23","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1003.001","report::TRAM2::tram2_24","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1021.001","report::TRAM2::tram2_24","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1027","report::TRAM2::tram2_24","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1053.005","report::TRAM2::tram2_24","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1059.003","report::TRAM2::tram2_24","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1068","report::TRAM2::tram2_24","","","","T1068","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1078","report::TRAM2::tram2_24","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1082","report::TRAM2::tram2_24","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1105","report::TRAM2::tram2_24","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1110","report::TRAM2::tram2_24","","","","T1110","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1190","report::TRAM2::tram2_24","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1210","report::TRAM2::tram2_24","","","","T1210","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1219","report::TRAM2::tram2_24","","","","T1219","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1484.001","report::TRAM2::tram2_24","","","","T1484.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1548.002","report::TRAM2::tram2_24","","","","T1548.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1562.001","report::TRAM2::tram2_24","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_24::T1570","report::TRAM2::tram2_24","","","","T1570","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_25::T1027","report::TRAM2::tram2_25","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_25::T1105","report::TRAM2::tram2_25","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_25::T1110","report::TRAM2::tram2_25","","","","T1110","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_25::T1140","report::TRAM2::tram2_25","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1003.001","report::TRAM2::tram2_26","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1027","report::TRAM2::tram2_26","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1033","report::TRAM2::tram2_26","","","","T1033","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1059.003","report::TRAM2::tram2_26","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1070.004","report::TRAM2::tram2_26","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1078","report::TRAM2::tram2_26","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1082","report::TRAM2::tram2_26","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1083","report::TRAM2::tram2_26","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1106","report::TRAM2::tram2_26","","","","T1106","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1112","report::TRAM2::tram2_26","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1140","report::TRAM2::tram2_26","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1190","report::TRAM2::tram2_26","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1218.011","report::TRAM2::tram2_26","","","","T1218.011","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_26::T1570","report::TRAM2::tram2_26","","","","T1570","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1003.001","report::TRAM2::tram2_27","","","","T1003.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1021.001","report::TRAM2::tram2_27","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1027","report::TRAM2::tram2_27","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1053.005","report::TRAM2::tram2_27","","","","T1053.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1071.001","report::TRAM2::tram2_27","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1078","report::TRAM2::tram2_27","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1090","report::TRAM2::tram2_27","","","","T1090","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1105","report::TRAM2::tram2_27","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1190","report::TRAM2::tram2_27","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_27::T1562.001","report::TRAM2::tram2_27","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1005","report::TRAM2::tram2_28","","","","T1005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1012","report::TRAM2::tram2_28","","","","T1012","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1027","report::TRAM2::tram2_28","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1036.005","report::TRAM2::tram2_28","","","","T1036.005","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1041","report::TRAM2::tram2_28","","","","T1041","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1055","report::TRAM2::tram2_28","","","","T1055","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1056.001","report::TRAM2::tram2_28","","","","T1056.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1059.003","report::TRAM2::tram2_28","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1070.004","report::TRAM2::tram2_28","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1071.001","report::TRAM2::tram2_28","","","","T1071.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1074.001","report::TRAM2::tram2_28","","","","T1074.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1078","report::TRAM2::tram2_28","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1082","report::TRAM2::tram2_28","","","","T1082","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1083","report::TRAM2::tram2_28","","","","T1083","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1090","report::TRAM2::tram2_28","","","","T1090","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1105","report::TRAM2::tram2_28","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1112","report::TRAM2::tram2_28","","","","T1112","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1113","report::TRAM2::tram2_28","","","","T1113","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1140","report::TRAM2::tram2_28","","","","T1140","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1204.002","report::TRAM2::tram2_28","","","","T1204.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1518.001","report::TRAM2::tram2_28","","","","T1518.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1543.003","report::TRAM2::tram2_28","","","","T1543.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1547.001","report::TRAM2::tram2_28","","","","T1547.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1566.001","report::TRAM2::tram2_28","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_28::T1574.002","report::TRAM2::tram2_28","","","","T1574.002","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1021.001","report::TRAM2::tram2_29","","","","T1021.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1027","report::TRAM2::tram2_29","","","","T1027","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1059.003","report::TRAM2::tram2_29","","","","T1059.003","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1070.004","report::TRAM2::tram2_29","","","","T1070.004","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1078","report::TRAM2::tram2_29","","","","T1078","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1105","report::TRAM2::tram2_29","","","","T1105","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1190","report::TRAM2::tram2_29","","","","T1190","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1484.001","report::TRAM2::tram2_29","","","","T1484.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1562.001","report::TRAM2::tram2_29","","","","T1562.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1566.001","report::TRAM2::tram2_29","","","","T1566.001","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
"gold::TRAM2::tram2_29::T1570","report::TRAM2::tram2_29","","","","T1570","validated","labeled_benchmark","False","True","initial_benchmark","v1_tram2","True"
